idnovel,date,score
968,2020-10-01,0
969,2020-01-01,0
969,2020-02-01,0
969,2020-03-01,0
969,2020-04-01,0
969,2020-05-01,0
969,2020-06-01,0
969,2020-07-01,0
969,2020-08-01,0
969,2020-09-01,18.83
969,2020-10-01,52.86
970,2020-01-01,17.27
970,2020-02-01,45.45
970,2020-03-01,0
970,2020-04-01,0
970,2020-05-01,0
970,2020-06-01,0
970,2020-07-01,0
970,2020-08-01,0
970,2020-09-01,0
970,2020-10-01,0
971,2020-01-01,0
971,2020-02-01,0
971,2020-03-01,0
971,2020-04-01,0
971,2020-05-01,0
971,2020-06-01,0
971,2020-07-01,0
971,2020-08-01,0
971,2020-09-01,27.29
971,2020-10-01,39.97
972,2020-01-01,0
972,2020-02-01,29.44
972,2020-03-01,0
972,2020-04-01,0
972,2020-05-01,63.3
972,2020-06-01,53.7
972,2020-07-01,0
972,2020-08-01,49.79
972,2020-09-01,32.87
972,2020-10-01,93.66
973,2020-01-01,0
973,2020-02-01,0
973,2020-03-01,0
973,2020-04-01,0
973,2020-05-01,0
973,2020-06-01,0
973,2020-07-01,0
973,2020-08-01,0
973,2020-09-01,71.06
973,2020-10-01,58.07
974,2020-01-01,0
974,2020-02-01,0
974,2020-03-01,0
974,2020-04-01,0
974,2020-05-01,0
974,2020-06-01,0
974,2020-07-01,0
974,2020-08-01,0
974,2020-09-01,46.96
974,2020-10-01,42.45
975,2020-01-01,0
975,2020-02-01,0
975,2020-03-01,0
975,2020-04-01,0
975,2020-05-01,0
975,2020-06-01,0
975,2020-07-01,0
975,2020-08-01,0
975,2020-09-01,0
975,2020-10-01,0
976,2020-01-01,0
976,2020-02-01,0
976,2020-03-01,0
976,2020-04-01,43.72
976,2020-05-01,0
976,2020-06-01,0
976,2020-07-01,0
976,2020-08-01,87.45
976,2020-09-01,0
976,2020-10-01,0
977,2020-01-01,0
977,2020-02-01,0
977,2020-03-01,22.29
977,2020-04-01,0
977,2020-05-01,0
977,2020-06-01,0
977,2020-07-01,27.03
977,2020-08-01,0
977,2020-09-01,43.23
977,2020-10-01,0
978,2020-01-01,49.59
978,2020-02-01,0
978,2020-03-01,14.46
978,2020-04-01,15.14
978,2020-05-01,0
978,2020-06-01,0
978,2020-07-01,0
978,2020-08-01,0
978,2020-09-01,56.58
978,2020-10-01,0
979,2020-01-01,0
979,2020-02-01,0
979,2020-03-01,0
979,2020-04-01,16.74
979,2020-05-01,0
979,2020-06-01,0
979,2020-07-01,0
979,2020-08-01,0
979,2020-09-01,0
979,2020-10-01,0
980,2020-01-01,0
980,2020-02-01,0
980,2020-03-01,0
980,2020-04-01,39.44
980,2020-05-01,36.9
980,2020-06-01,26.25
980,2020-07-01,0
980,2020-08-01,0
980,2020-09-01,13.44
980,2020-10-01,0
981,2020-01-01,0
981,2020-02-01,59
981,2020-03-01,50.06
981,2020-04-01,46.15
981,2020-05-01,0
981,2020-06-01,0
981,2020-07-01,13.44
981,2020-08-01,4.6
981,2020-09-01,16.32
981,2020-10-01,0
982,2020-01-01,0
982,2020-02-01,0
982,2020-03-01,0
982,2020-04-01,0
982,2020-05-01,0
982,2020-06-01,0
982,2020-07-01,0
982,2020-08-01,0
982,2020-09-01,0
982,2020-10-01,0
983,2020-01-01,24.69
983,2020-02-01,0
983,2020-03-01,9.94
983,2020-04-01,0
983,2020-05-01,0
983,2020-06-01,0
983,2020-07-01,0
983,2020-08-01,0
983,2020-09-01,0
983,2020-10-01,0
984,2020-01-01,0
984,2020-02-01,0
984,2020-03-01,0
984,2020-04-01,0
984,2020-05-01,0
984,2020-06-01,0
984,2020-07-01,0
984,2020-08-01,39.8
984,2020-09-01,0
984,2020-10-01,0
985,2020-01-01,0
985,2020-02-01,0
985,2020-03-01,0
985,2020-04-01,0
985,2020-05-01,0
985,2020-06-01,67.25
985,2020-07-01,32.91
985,2020-08-01,21.2
985,2020-09-01,18.21
985,2020-10-01,0
986,2020-01-01,0
986,2020-02-01,0
986,2020-03-01,43.09
986,2020-04-01,0
986,2020-05-01,0
986,2020-06-01,0
986,2020-07-01,23.39
986,2020-08-01,47.82
986,2020-09-01,40.39
986,2020-10-01,21.78
987,2020-01-01,43.5
987,2020-02-01,50.06
987,2020-03-01,45.27
987,2020-04-01,46.63
987,2020-05-01,50.73
987,2020-06-01,41.89
987,2020-07-01,38.31
987,2020-08-01,82.25
987,2020-09-01,94.84
987,2020-10-01,93.25
988,2020-01-01,0
988,2020-02-01,35.48
988,2020-03-01,44.91
988,2020-04-01,49.19
988,2020-05-01,43.62
988,2020-06-01,0
988,2020-07-01,53.14
988,2020-08-01,12.62
988,2020-09-01,23.25
988,2020-10-01,20.63
989,2020-01-01,0
989,2020-02-01,0
989,2020-03-01,0
989,2020-04-01,0
989,2020-05-01,0
989,2020-06-01,43.26
989,2020-07-01,0
989,2020-08-01,31.13
989,2020-09-01,20.9
989,2020-10-01,20.33
990,2020-01-01,63.14
990,2020-02-01,0
990,2020-03-01,0
990,2020-04-01,0
990,2020-05-01,0
990,2020-06-01,0
990,2020-07-01,0
990,2020-08-01,0
990,2020-09-01,0
990,2020-10-01,0
991,2020-01-01,0
991,2020-02-01,0
991,2020-03-01,0
991,2020-04-01,0
991,2020-05-01,0
991,2020-06-01,0
991,2020-07-01,0
991,2020-08-01,0
991,2020-09-01,0
991,2020-10-01,0
992,2020-01-01,0
992,2020-02-01,0
992,2020-03-01,0
992,2020-04-01,0
992,2020-05-01,0
992,2020-06-01,0
992,2020-07-01,0
992,2020-08-01,0
992,2020-09-01,0
992,2020-10-01,0
993,2020-01-01,14.32
993,2020-02-01,0
993,2020-03-01,0
993,2020-04-01,0
993,2020-05-01,0
993,2020-06-01,0
993,2020-07-01,0
993,2020-08-01,50.12
993,2020-09-01,0
993,2020-10-01,0
994,2020-01-01,0
994,2020-02-01,0
994,2020-03-01,0
994,2020-04-01,0
994,2020-05-01,0
994,2020-06-01,0
994,2020-07-01,0
994,2020-08-01,0
994,2020-09-01,0
994,2020-10-01,0
995,2020-01-01,0
995,2020-02-01,0
995,2020-03-01,0
995,2020-04-01,0
995,2020-05-01,0
995,2020-06-01,0
995,2020-07-01,0
995,2020-08-01,0
995,2020-09-01,37.76
995,2020-10-01,57
996,2020-01-01,0
996,2020-02-01,0
996,2020-03-01,0
996,2020-04-01,0
996,2020-05-01,0
996,2020-06-01,0
996,2020-07-01,0
996,2020-08-01,0
996,2020-09-01,0
996,2020-10-01,0
997,2020-01-01,0
997,2020-02-01,0
997,2020-03-01,0
997,2020-04-01,0
997,2020-05-01,0
997,2020-06-01,0
997,2020-07-01,0
997,2020-08-01,0
997,2020-09-01,0
997,2020-10-01,7.53
998,2020-01-01,0
998,2020-02-01,0
998,2020-03-01,22.12
998,2020-04-01,0
998,2020-05-01,41.7
998,2020-06-01,0
998,2020-07-01,0
998,2020-08-01,22.93
998,2020-09-01,0
998,2020-10-01,0
999,2020-01-01,91.47
999,2020-02-01,0
999,2020-03-01,3.61
999,2020-04-01,5.05
999,2020-05-01,0
999,2020-06-01,0
999,2020-07-01,0
999,2020-08-01,0
999,2020-09-01,0
999,2020-10-01,0
1000,2020-01-01,0
1000,2020-02-01,0
1000,2020-03-01,54.87
1000,2020-04-01,0
1000,2020-05-01,0
1000,2020-06-01,0
1000,2020-07-01,0
1000,2020-08-01,0
1000,2020-09-01,82.5
1000,2020-10-01,0
1001,2020-01-01,30.22
1001,2020-01-01,30.22
1001,2020-02-01,0
1001,2020-02-01,0
1001,2020-03-01,0
1001,2020-03-01,0
1001,2020-04-01,0
1001,2020-04-01,0
1001,2020-05-01,0
1001,2020-05-01,0
1001,2020-06-01,0
1001,2020-06-01,0
1001,2020-07-01,0
1001,2020-07-01,0
1001,2020-08-01,71.01
1001,2020-08-01,0
1001,2020-09-01,0
1001,2020-09-01,0
1001,2020-10-01,56.99
1001,2020-10-01,0
1002,2020-01-01,58.97
1002,2020-01-01,68.25
1002,2020-02-01,42.1
1002,2020-02-01,0
1002,2020-03-01,29.57
1002,2020-03-01,0
1002,2020-04-01,76.72
1002,2020-04-01,0
1002,2020-05-01,0
1002,2020-05-01,57.77
1002,2020-06-01,58.32
1002,2020-06-01,0
1002,2020-07-01,0
1002,2020-07-01,0
1002,2020-08-01,35.85
1002,2020-08-01,35.85
1002,2020-09-01,39.47
1002,2020-09-01,39.22
1002,2020-10-01,38.57
1002,2020-10-01,38.57
1003,2020-01-01,0
1003,2020-01-01,0
1003,2020-02-01,40.19
1003,2020-02-01,38.05
1003,2020-03-01,0
1003,2020-03-01,0
1003,2020-04-01,0
1003,2020-04-01,0
1003,2020-05-01,59.62
1003,2020-05-01,59.62
1003,2020-06-01,0
1003,2020-06-01,0
1003,2020-07-01,0
1003,2020-07-01,0
1003,2020-08-01,0
1003,2020-08-01,0
1003,2020-09-01,0
1003,2020-09-01,0
1003,2020-10-01,4.82
1003,2020-10-01,0
1004,2020-01-01,0
1004,2020-01-01,0
1004,2020-02-01,0
1004,2020-02-01,0
1004,2020-03-01,0
1004,2020-03-01,0
1004,2020-04-01,0
1004,2020-04-01,0
1004,2020-05-01,0
1004,2020-05-01,0
1004,2020-06-01,0
1004,2020-06-01,0
1004,2020-07-01,0
1004,2020-07-01,0
1004,2020-08-01,0
1004,2020-08-01,0
1004,2020-09-01,0
1004,2020-09-01,0
1004,2020-10-01,0
1004,2020-10-01,0
1005,2020-01-01,81.56
1005,2020-01-01,0
1005,2020-02-01,39.38
1005,2020-02-01,59.3
1005,2020-03-01,0
1005,2020-03-01,64.39
1005,2020-04-01,96.38
1005,2020-04-01,96.38
1005,2020-05-01,53.76
1005,2020-05-01,53.4
1005,2020-06-01,49.08
1005,2020-06-01,49.08
1005,2020-07-01,72.88
1005,2020-07-01,48.89
1005,2020-08-01,0
1005,2020-08-01,0
1005,2020-09-01,72.35
1005,2020-09-01,72.35
1005,2020-10-01,0
1005,2020-10-01,0
1006,2020-01-01,0
1006,2020-01-01,19.27
1006,2020-02-01,67.45
1006,2020-02-01,81.34
1006,2020-03-01,32.99
1006,2020-03-01,0
1006,2020-04-01,48.44
1006,2020-04-01,44.87
1006,2020-05-01,49.18
1006,2020-05-01,54.36
1006,2020-06-01,0
1006,2020-06-01,92.82
1006,2020-07-01,0
1006,2020-07-01,0
1006,2020-08-01,19.62
1006,2020-08-01,19.62
1006,2020-09-01,0
1006,2020-09-01,0
1006,2020-10-01,3.64
1006,2020-10-01,3.64
1007,2020-01-01,12.31
1007,2020-01-01,12.31
1007,2020-02-01,0
1007,2020-02-01,0
1007,2020-03-01,20.03
1007,2020-03-01,20.03
1007,2020-04-01,0
1007,2020-04-01,0
1007,2020-05-01,0
1007,2020-05-01,0
1007,2020-06-01,44.15
1007,2020-06-01,18.56
1007,2020-07-01,0
1007,2020-07-01,0
1007,2020-08-01,0
1007,2020-08-01,0
1007,2020-09-01,0
1007,2020-09-01,0
1007,2020-10-01,0
1007,2020-10-01,0
1008,2020-01-01,97.61
1008,2020-01-01,97.61
1008,2020-02-01,16.93
1008,2020-02-01,0
1008,2020-03-01,0
1008,2020-03-01,0
1008,2020-04-01,0
1008,2020-04-01,0
1008,2020-05-01,0
1008,2020-05-01,0
1008,2020-06-01,0
1008,2020-06-01,0
1008,2020-07-01,46.6
1008,2020-07-01,37.84
1008,2020-08-01,0
1008,2020-08-01,0
1008,2020-09-01,0
1008,2020-09-01,93.91
1008,2020-10-01,0
1008,2020-10-01,0
1009,2020-01-01,0
1009,2020-01-01,0
1009,2020-02-01,0
1009,2020-02-01,0
1009,2020-03-01,17.03
1009,2020-03-01,0
1009,2020-04-01,0
1009,2020-04-01,0
1009,2020-05-01,8.76
1009,2020-05-01,0
1009,2020-06-01,0
1009,2020-06-01,0
1009,2020-07-01,0
1009,2020-07-01,65.8
1009,2020-08-01,0.31
1009,2020-08-01,12.84
1009,2020-09-01,0
1009,2020-09-01,29.25
1009,2020-10-01,0
1009,2020-10-01,0
1010,2020-01-01,40.17
1010,2020-01-01,39.68
1010,2020-02-01,36.13
1010,2020-02-01,32.23
1010,2020-03-01,11.54
1010,2020-03-01,51.64
1010,2020-04-01,48.23
1010,2020-04-01,0
1010,2020-05-01,45.79
1010,2020-05-01,65.41
1010,2020-06-01,32.53
1010,2020-06-01,47.86
1010,2020-07-01,34.16
1010,2020-07-01,45.18
1010,2020-08-01,46.5
1010,2020-08-01,51.81
1010,2020-09-01,43.48
1010,2020-09-01,65.67
1010,2020-10-01,44.65
1010,2020-10-01,35.51
1011,2020-01-01,16.07
1011,2020-01-01,31.92
1011,2020-02-01,30.84
1011,2020-02-01,39.65
1011,2020-03-01,0
1011,2020-03-01,24.07
1011,2020-04-01,0
1011,2020-04-01,0
1011,2020-05-01,0
1011,2020-05-01,0
1011,2020-06-01,0
1011,2020-06-01,0
1011,2020-07-01,0
1011,2020-07-01,0
1011,2020-08-01,0
1011,2020-08-01,0
1011,2020-09-01,0
1011,2020-09-01,0
1011,2020-10-01,0
1011,2020-10-01,0
1012,2020-01-01,0
1012,2020-01-01,0
1012,2020-02-01,0
1012,2020-02-01,0
1012,2020-03-01,7.91
1012,2020-03-01,7.91
1012,2020-04-01,0
1012,2020-04-01,0
1012,2020-05-01,0
1012,2020-05-01,0
1012,2020-06-01,0
1012,2020-06-01,0
1012,2020-07-01,0
1012,2020-07-01,0
1012,2020-08-01,0
1012,2020-08-01,0
1012,2020-09-01,0
1012,2020-09-01,0
1012,2020-10-01,0
1012,2020-10-01,0
1013,2020-01-01,0
1013,2020-01-01,0
1013,2020-02-01,0
1013,2020-02-01,0
1013,2020-03-01,0
1013,2020-03-01,14.11
1013,2020-04-01,0
1013,2020-04-01,11.07
1013,2020-05-01,43.13
1013,2020-05-01,43.13
1013,2020-06-01,0
1013,2020-06-01,0
1013,2020-07-01,0
1013,2020-07-01,72.62
1013,2020-08-01,0
1013,2020-08-01,0
1013,2020-09-01,0
1013,2020-09-01,0
1013,2020-10-01,0
1013,2020-10-01,0
1014,2020-01-01,2.16
1014,2020-01-01,0
1014,2020-02-01,0
1014,2020-02-01,0
1014,2020-03-01,10.31
1014,2020-03-01,0
1014,2020-04-01,47.78
1014,2020-04-01,81.17
1014,2020-05-01,0
1014,2020-05-01,0
1014,2020-06-01,36.28
1014,2020-06-01,39.9
1014,2020-07-01,0
1014,2020-07-01,0
1014,2020-08-01,0
1014,2020-08-01,0
1014,2020-09-01,0
1014,2020-09-01,0
1014,2020-10-01,87.43
1014,2020-10-01,87.43
1015,2020-01-01,0
1015,2020-01-01,0
1015,2020-02-01,80.23
1015,2020-02-01,0
1015,2020-03-01,0
1015,2020-03-01,0
1015,2020-04-01,34.61
1015,2020-04-01,25.51
1015,2020-05-01,6.49
1015,2020-05-01,0
1015,2020-06-01,0
1015,2020-06-01,0
1015,2020-07-01,0
1015,2020-07-01,0
1015,2020-08-01,0
1015,2020-08-01,0
1015,2020-09-01,0
1015,2020-09-01,0
1015,2020-10-01,0
1015,2020-10-01,0
1016,2020-01-01,0
1016,2020-01-01,0
1016,2020-02-01,0
1016,2020-02-01,0
1016,2020-03-01,0
1016,2020-03-01,35.49
1016,2020-04-01,0
1016,2020-04-01,60.62
1016,2020-05-01,37.79
1016,2020-05-01,52.52
1016,2020-06-01,0
1016,2020-06-01,0
1016,2020-07-01,0
1016,2020-07-01,0
1016,2020-08-01,74.76
1016,2020-08-01,74.76
1016,2020-09-01,0
1016,2020-09-01,0
1016,2020-10-01,0
1016,2020-10-01,30.09
1017,2020-01-01,0
1017,2020-01-01,0
1017,2020-02-01,0
1017,2020-02-01,0
1017,2020-03-01,0
1017,2020-03-01,0
1017,2020-04-01,0
1017,2020-04-01,0
1017,2020-05-01,0
1017,2020-05-01,0
1017,2020-06-01,0
1017,2020-06-01,0
1017,2020-07-01,0
1017,2020-07-01,0
1017,2020-08-01,0
1017,2020-08-01,0
1017,2020-09-01,0
1017,2020-09-01,0
1017,2020-10-01,0
1017,2020-10-01,0
1018,2020-01-01,0
1018,2020-01-01,0
1018,2020-02-01,0
1018,2020-02-01,0
1018,2020-03-01,0
1018,2020-03-01,0
1018,2020-04-01,0
1018,2020-04-01,55.47
1018,2020-05-01,0
1018,2020-05-01,0
1018,2020-06-01,0
1018,2020-06-01,0
1018,2020-07-01,46.37
1018,2020-07-01,46.37
1018,2020-08-01,4
1018,2020-08-01,4
1018,2020-09-01,0
1018,2020-09-01,0
1018,2020-10-01,50.72
1018,2020-10-01,50.72
1019,2020-01-01,25.3
1019,2020-01-01,0
1019,2020-02-01,70.97
1019,2020-02-01,10.45
1019,2020-03-01,20.38
1019,2020-03-01,0
1019,2020-04-01,28.04
1019,2020-04-01,31.98
1019,2020-05-01,60.69
1019,2020-05-01,32.49
1019,2020-06-01,32.34
1019,2020-06-01,0
1019,2020-07-01,45.81
1019,2020-07-01,47.49
1019,2020-08-01,45.45
1019,2020-08-01,0
1019,2020-09-01,45.56
1019,2020-09-01,55.77
1019,2020-10-01,36.05
1019,2020-10-01,49.05
1020,2020-01-01,0
1020,2020-01-01,0
1020,2020-02-01,0
1020,2020-02-01,0
1020,2020-03-01,0
1020,2020-03-01,0
1020,2020-04-01,0
1020,2020-04-01,0
1020,2020-05-01,40.03
1020,2020-05-01,0
1020,2020-06-01,11.7
1020,2020-06-01,11.7
1020,2020-07-01,0
1020,2020-07-01,0
1020,2020-08-01,0
1020,2020-08-01,0
1020,2020-09-01,0
1020,2020-09-01,0
1020,2020-10-01,0
1020,2020-10-01,0
1021,2020-01-01,0
1021,2020-01-01,0
1021,2020-02-01,25.29
1021,2020-02-01,70.25
1021,2020-03-01,0
1021,2020-03-01,0
1021,2020-04-01,0
1021,2020-04-01,0
1021,2020-05-01,0
1021,2020-05-01,0
1021,2020-06-01,0
1021,2020-06-01,0
1021,2020-07-01,0
1021,2020-07-01,0
1021,2020-08-01,87.94
1021,2020-08-01,0
1021,2020-09-01,0
1021,2020-09-01,0
1021,2020-10-01,0
1021,2020-10-01,0
1022,2020-01-01,80.35
1022,2020-01-01,80.35
1022,2020-02-01,0
1022,2020-02-01,0
1022,2020-03-01,1.18
1022,2020-03-01,0
1022,2020-04-01,81.99
1022,2020-04-01,81.99
1022,2020-05-01,58.45
1022,2020-05-01,25.08
1022,2020-06-01,0
1022,2020-06-01,0
1022,2020-07-01,0
1022,2020-07-01,0
1022,2020-08-01,45.45
1022,2020-08-01,0
1022,2020-09-01,19.88
1022,2020-09-01,19.88
1022,2020-10-01,2.77
1022,2020-10-01,2.77
1023,2020-01-01,45.45
1023,2020-01-01,70.84
1023,2020-02-01,0
1023,2020-02-01,85.21
1023,2020-03-01,54.2
1023,2020-03-01,44.45
1023,2020-04-01,88.54
1023,2020-04-01,88.54
1023,2020-05-01,5.18
1023,2020-05-01,5.18
1023,2020-06-01,0
1023,2020-06-01,52.76
1023,2020-07-01,0
1023,2020-07-01,0
1023,2020-08-01,0
1023,2020-08-01,0
1023,2020-09-01,48.62
1023,2020-09-01,48.62
1023,2020-10-01,86.09
1023,2020-10-01,0
1024,2020-01-01,0
1024,2020-01-01,80.03
1024,2020-02-01,17.2
1024,2020-02-01,17.2
1024,2020-03-01,0
1024,2020-03-01,0
1024,2020-04-01,0
1024,2020-04-01,0
1024,2020-05-01,0
1024,2020-05-01,0
1024,2020-06-01,22.62
1024,2020-06-01,0
1024,2020-07-01,0
1024,2020-07-01,0
1024,2020-08-01,0
1024,2020-08-01,0
1024,2020-09-01,0
1024,2020-09-01,0
1024,2020-10-01,0
1024,2020-10-01,0
1025,2020-01-01,0
1025,2020-01-01,0
1025,2020-02-01,0
1025,2020-02-01,0
1025,2020-03-01,0
1025,2020-03-01,0
1025,2020-04-01,0
1025,2020-04-01,0
1025,2020-05-01,0
1025,2020-05-01,0
1025,2020-06-01,0
1025,2020-06-01,0
1025,2020-07-01,0
1025,2020-07-01,0
1025,2020-08-01,0
1025,2020-08-01,0
1025,2020-09-01,0
1025,2020-09-01,0
1025,2020-10-01,0
1025,2020-10-01,0
1026,2020-01-01,0
1026,2020-01-01,0
1026,2020-02-01,0
1026,2020-02-01,0
1026,2020-03-01,0
1026,2020-03-01,0
1026,2020-04-01,0
1026,2020-04-01,0
1026,2020-05-01,0
1026,2020-05-01,0
1026,2020-06-01,0
1026,2020-06-01,0
1026,2020-07-01,54.67
1026,2020-07-01,54.67
1026,2020-08-01,0
1026,2020-08-01,0
1026,2020-09-01,0
1026,2020-09-01,0
1026,2020-10-01,0
1026,2020-10-01,0
1027,2020-01-01,0
1027,2020-01-01,0
1027,2020-02-01,0
1027,2020-02-01,0
1027,2020-03-01,32.94
1027,2020-03-01,29.6
1027,2020-04-01,0
1027,2020-04-01,11.6
1027,2020-05-01,0
1027,2020-05-01,33.4
1027,2020-06-01,37.85
1027,2020-06-01,37.85
1027,2020-07-01,0
1027,2020-07-01,0
1027,2020-08-01,2.09
1027,2020-08-01,0
1027,2020-09-01,51.62
1027,2020-09-01,16.08
1027,2020-10-01,0
1027,2020-10-01,0
1028,2020-01-01,75.8
1028,2020-01-01,0
1028,2020-02-01,53.58
1028,2020-02-01,0
1028,2020-03-01,52.17
1028,2020-03-01,0
1028,2020-04-01,51.21
1028,2020-04-01,0
1028,2020-05-01,42.31
1028,2020-05-01,0
1028,2020-06-01,61.83
1028,2020-06-01,0
1028,2020-07-01,63.65
1028,2020-07-01,0
1028,2020-08-01,66.47
1028,2020-08-01,0
1028,2020-09-01,68.53
1028,2020-09-01,67.78
1028,2020-10-01,61.79
1028,2020-10-01,69.87
1029,2020-01-01,8.55
1029,2020-01-01,0
1029,2020-02-01,64.99
1029,2020-02-01,40.65
1029,2020-03-01,21.99
1029,2020-03-01,0
1029,2020-04-01,0
1029,2020-04-01,0
1029,2020-05-01,36.07
1029,2020-05-01,38.82
1029,2020-06-01,40.22
1029,2020-06-01,40.22
1029,2020-07-01,0
1029,2020-07-01,0
1029,2020-08-01,26.4
1029,2020-08-01,26.4
1029,2020-09-01,31.21
1029,2020-09-01,29.97
1029,2020-10-01,0
1029,2020-10-01,0
1030,2020-01-01,0
1030,2020-01-01,0
1030,2020-02-01,0
1030,2020-02-01,0
1030,2020-03-01,0
1030,2020-03-01,0
1030,2020-04-01,13.17
1030,2020-04-01,38.2
1030,2020-05-01,0
1030,2020-05-01,0
1030,2020-06-01,0
1030,2020-06-01,0
1030,2020-07-01,40.72
1030,2020-07-01,29.36
1030,2020-08-01,0
1030,2020-08-01,0
1030,2020-09-01,66.67
1030,2020-09-01,0
1030,2020-10-01,0
1030,2020-10-01,73.63
1031,2020-01-01,0
1031,2020-01-01,0
1031,2020-02-01,70.74
1031,2020-02-01,53.63
1031,2020-03-01,0
1031,2020-03-01,64.81
1031,2020-04-01,91.95
1031,2020-04-01,0
1031,2020-05-01,0
1031,2020-05-01,0
1031,2020-06-01,83.32
1031,2020-06-01,0
1031,2020-07-01,88.92
1031,2020-07-01,0
1031,2020-08-01,0
1031,2020-08-01,0
1031,2020-09-01,0
1031,2020-09-01,0
1031,2020-10-01,0
1031,2020-10-01,0
1032,2020-01-01,0
1032,2020-01-01,0
1032,2020-02-01,0
1032,2020-02-01,0
1032,2020-03-01,0
1032,2020-03-01,0
1032,2020-04-01,0
1032,2020-04-01,0
1032,2020-05-01,0
1032,2020-05-01,0
1032,2020-06-01,0
1032,2020-06-01,0
1032,2020-07-01,13.1
1032,2020-07-01,19.4
1032,2020-08-01,0
1032,2020-08-01,0
1032,2020-09-01,0
1032,2020-09-01,0
1032,2020-10-01,0
1032,2020-10-01,0
1033,2020-01-01,2.37
1033,2020-01-01,2.37
1033,2020-02-01,0
1033,2020-02-01,0
1033,2020-03-01,0
1033,2020-03-01,0
1033,2020-04-01,0
1033,2020-04-01,0
1033,2020-05-01,0
1033,2020-05-01,0
1033,2020-06-01,16.02
1033,2020-06-01,16.02
1033,2020-07-01,0
1033,2020-07-01,0
1033,2020-08-01,0
1033,2020-08-01,0
1033,2020-09-01,0
1033,2020-09-01,0
1033,2020-10-01,0
1033,2020-10-01,0
1034,2020-01-01,0
1034,2020-01-01,0
1034,2020-02-01,37.74
1034,2020-02-01,0
1034,2020-03-01,32.5
1034,2020-03-01,0
1034,2020-04-01,37.25
1034,2020-04-01,47.61
1034,2020-05-01,38.26
1034,2020-05-01,4.69
1034,2020-06-01,4.92
1034,2020-06-01,4.92
1034,2020-07-01,32.77
1034,2020-07-01,32.77
1034,2020-08-01,13.42
1034,2020-08-01,0
1034,2020-09-01,15.07
1034,2020-09-01,21.89
1034,2020-10-01,59.91
1034,2020-10-01,43.56
1035,2020-01-01,0
1035,2020-01-01,0
1035,2020-02-01,0
1035,2020-02-01,0
1035,2020-03-01,4.62
1035,2020-03-01,0
1035,2020-04-01,52.2
1035,2020-04-01,0
1035,2020-05-01,57.71
1035,2020-05-01,52.59
1035,2020-06-01,0
1035,2020-06-01,0
1035,2020-07-01,0
1035,2020-07-01,0
1035,2020-08-01,28.55
1035,2020-08-01,45.45
1035,2020-09-01,0
1035,2020-09-01,0
1035,2020-10-01,0
1035,2020-10-01,0
1036,2020-01-01,0
1036,2020-01-01,0
1036,2020-02-01,0
1036,2020-02-01,0
1036,2020-03-01,0
1036,2020-03-01,0
1036,2020-04-01,7.63
1036,2020-04-01,7.63
1036,2020-05-01,0
1036,2020-05-01,0
1036,2020-06-01,0
1036,2020-06-01,0
1036,2020-07-01,0
1036,2020-07-01,49.08
1036,2020-08-01,3.97
1036,2020-08-01,0
1036,2020-09-01,0
1036,2020-09-01,0
1036,2020-10-01,0
1036,2020-10-01,0
1037,2020-01-01,34.39
1037,2020-01-01,22.04
1037,2020-02-01,5.69
1037,2020-02-01,0
1037,2020-03-01,0
1037,2020-03-01,0
1037,2020-04-01,0
1037,2020-04-01,0
1037,2020-05-01,0
1037,2020-05-01,38.82
1037,2020-06-01,0
1037,2020-06-01,0
1037,2020-07-01,11.9
1037,2020-07-01,0
1037,2020-08-01,10.09
1037,2020-08-01,10.09
1037,2020-09-01,0
1037,2020-09-01,0
1037,2020-10-01,0
1037,2020-10-01,0
1038,2020-01-01,0
1038,2020-01-01,0
1038,2020-02-01,22.39
1038,2020-02-01,22.39
1038,2020-03-01,55.54
1038,2020-03-01,50.78
1038,2020-04-01,26.85
1038,2020-04-01,42.71
1038,2020-05-01,0
1038,2020-05-01,0
1038,2020-06-01,0
1038,2020-06-01,0
1038,2020-07-01,0
1038,2020-07-01,0
1038,2020-08-01,0
1038,2020-08-01,0
1038,2020-09-01,0
1038,2020-09-01,0
1038,2020-10-01,97.06
1038,2020-10-01,0
1039,2020-01-01,60.34
1039,2020-01-01,0
1039,2020-02-01,0
1039,2020-02-01,0
1039,2020-03-01,0
1039,2020-03-01,0
1039,2020-04-01,0
1039,2020-04-01,0
1039,2020-05-01,0
1039,2020-05-01,0
1039,2020-06-01,0
1039,2020-06-01,0
1039,2020-07-01,0
1039,2020-07-01,0
1039,2020-08-01,0
1039,2020-08-01,0
1039,2020-09-01,0
1039,2020-09-01,0
1039,2020-10-01,0
1039,2020-10-01,0
1040,2020-01-01,0
1040,2020-01-01,0
1040,2020-02-01,85.33
1040,2020-02-01,94.36
1040,2020-03-01,49.34
1040,2020-03-01,41.83
1040,2020-04-01,0.86
1040,2020-04-01,0.86
1040,2020-05-01,0
1040,2020-05-01,0
1040,2020-06-01,0
1040,2020-06-01,0
1040,2020-07-01,56.59
1040,2020-07-01,56.59
1040,2020-08-01,0
1040,2020-08-01,0
1040,2020-09-01,0
1040,2020-09-01,0
1040,2020-10-01,0
1040,2020-10-01,0
1041,2020-01-01,0
1041,2020-01-01,0
1041,2020-02-01,75.09
1041,2020-02-01,53.01
1041,2020-03-01,0
1041,2020-03-01,0
1041,2020-04-01,91.47
1041,2020-04-01,91.47
1041,2020-05-01,31.55
1041,2020-05-01,31.55
